timestamp,open,high,low,close,volume,target,returns,volatility,momentum,volume_ratio
2023-01-01 01:40:00,49216.075585634826,49216.075585634826,49216.075585634826,49402.71932828599,4027233.408502342,49379.09290204069,0.0037923328999771577,0.004483308908950339,-550.2369880959668,0.9070295172184757
2023-01-01 01:45:00,49402.71932828599,49630.98876649771,49402.71932828599,49379.09290204069,2430645.259892149,49018.99043773058,-0.00047824141194130476,0.004381538217084525,-595.7248772673993,0.6418511285220957
2023-01-01 01:50:00,49379.09290204069,49379.09290204069,49148.06054433445,49018.99043773058,1707507.7003053117,48910.99209922973,-0.007292609951837115,0.004608485453443388,-824.7976860536946,0.45635891640046494
2023-01-01 01:55:00,49018.99043773058,49018.99043773058,49018.99043773058,48910.99209922973,9615769.53397843,48999.91675567082,-0.002203193854798835,0.004067285085622281,-650.9310033425572,2.502730394844473
2023-01-01 02:00:00,48910.99209922973,48986.05703280896,48776.90650907694,48999.91675567082,570904.6360815611,49084.21718495735,0.001818091447842285,0.004141092010754013,-418.1184964007916,0.15933102402345142
2023-01-01 02:05:00,48999.91675567082,48999.91675567082,48846.81783249626,49084.21718495735,2262487.889009981,48922.99467427438,0.0017204198469740195,0.004199823713233016,-190.08407776668173,0.6299753957117167
2023-01-01 02:10:00,49084.21718495735,49305.69682825719,49084.21718495735,48922.99467427438,6224442.788063576,49180.08489448305,-0.0032846100015297974,0.004173296214270687,-352.90868698619306,1.6049938227375005
2023-01-01 02:15:00,48922.99467427438,49115.98060495345,48882.45203652187,49180.08489448305,8731920.462017624,48978.63895778736,0.005254997612479828,0.004100056920986526,-303.40427510911104,2.072280744429299
2023-01-01 02:20:00,49180.08489448305,49186.67934277644,49180.08489448305,48978.63895778736,2497827.2954227566,49064.66098171631,-0.004096087616113131,0.004058851054641682,-561.4750579284519,0.6086833515205445
2023-01-01 02:25:00,48978.63895778736,49049.547896922966,48754.529892910665,49064.66098171631,8823735.360698028,48952.01484015922,0.0017563171570178504,0.00400484562156125,-151.41460391851433,1.9594098432455773
2023-01-01 02:30:00,49064.66098171631,49064.66098171631,49064.66098171631,48952.01484015922,2777439.865453056,48686.123411314584,-0.0022958711892264727,0.003554101780773948,-450.7044881267648,0.6169306710486121
2023-01-01 02:35:00,48952.01484015922,49047.82887728836,48774.23796727593,48686.123411314584,1042035.2203872707,48888.785685975534,-0.0054316748700302675,0.003669121558960334,-692.9694907261073,0.23081259463684922
2023-01-01 02:40:00,48686.123411314584,48787.00148402787,48528.661388528184,48888.785685975534,13217116.628311832,48876.07212753832,0.004162629111970961,0.003849569177621555,-130.20475175504544,2.649740232510689
2023-01-01 02:45:00,48888.785685975534,48888.785685975534,48877.71321471675,48876.07212753832,8940749.930775616,48969.33647697179,-0.0002600506079016851,0.0036889167773892233,-34.919971691408136,1.7247901804964183
2023-01-01 02:50:00,48876.07212753832,48876.07212753832,48825.0405917309,48969.33647697179,1747649.451422443,49062.71992565669,0.0019081801252380792,0.0036938725603122826,-30.580278699031624,0.3396518400137991
2023-01-01 02:55:00,48969.33647697179,49172.597616200794,48962.565147032925,49062.71992565669,15508933.91616065,49058.83758303477,0.0019069780275420278,0.0036820727536857594,-21.497259300660517,3.198596514679266
2023-01-01 03:00:00,49062.71992565669,49062.71992565669,49062.71992565669,49058.83758303477,15641444.448438864,48421.13521894063,-7.913019554972589e-05,0.0036817724499109304,135.8429087603945,2.8061617719891943
2023-01-01 03:05:00,49058.83758303477,49134.24401134465,49058.83758303477,48421.13521894063,8403079.959508546,48447.05192177039,-0.012998725520448673,0.004510723020969345,-758.9496755424188,1.4137384220699385
2023-01-01 03:10:00,48421.13521894063,48421.13521894063,48319.600641180914,48447.05192177039,2437127.6958134403,48474.12432248856,0.0005352353411909316,0.004496986996800034,-531.587036016972,0.40333545186029984
2023-01-01 03:15:00,48447.05192177039,48447.05192177039,48288.58583579543,48474.12432248856,450450.5436840245,48425.72972291485,0.0005588038826775943,0.004322144712792212,-590.5366592277496,0.0769616108204412
2023-01-01 03:20:00,48474.12432248856,48627.91275296348,48435.36745449507,48425.72972291485,4718713.03854011,48788.412783735934,-0.0009983594391875794,0.004187802753375218,-526.2851172443698,0.801480046699171
2023-01-01 03:25:00,48425.72972291485,48425.72972291485,48402.31153748275,48788.412783735934,2092672.4411479132,48596.066026859495,0.007489470223707606,0.0045979341745494935,102.28937242134998,0.3564665083994128
2023-01-01 03:30:00,48788.412783735934,48838.743476376,48788.412783735934,48596.066026859495,2057310.9507708,48823.350342227066,-0.003942468014465961,0.004397616837199578,-292.7196591160391,0.3494020540033726
2023-01-01 03:35:00,48596.066026859495,48596.066026859495,48482.35254617061,48823.350342227066,4753826.560153854,48698.90933713185,0.004677010588510333,0.004518551852626664,-52.72178531125246,0.8421314566285153
2023-01-01 03:40:00,48823.350342227066,48823.350342227066,48823.350342227066,48698.90933713185,5600889.82218488,48727.41708193742,-0.002548801018835145,0.004527507451020441,-270.427139839936,0.9498680138208766
2023-01-01 03:45:00,48698.90933713185,48907.16424173795,48503.36385612532,48727.41708193742,8662221.748975845,48561.243654050486,0.000585387746740107,0.004507942930821647,-335.30284371926973,1.3934288497863756
2023-01-01 03:50:00,48727.41708193742,48759.79730317248,48727.41708193742,48561.243654050486,2436009.7341529736,48470.89348060094,-0.0034102654693867196,0.004512326235682247,-497.5939289842863,0.4041789267171194
2023-01-01 03:55:00,48561.243654050486,48756.42656922288,48561.243654050486,48470.89348060094,770595.9813768112,48547.50664198421,-0.0018605407656606676,0.004322729102516524,49.75826166031038,0.13689769780522767
2023-01-01 04:00:00,48470.89348060094,48665.75582702797,48328.79212854026,48547.50664198421,4311246.674417192,48553.60262049998,0.0015806013853227885,0.004275292320815842,100.45472021382011,0.7537589281637428
2023-01-01 04:05:00,48547.50664198421,48763.12932489551,48547.50664198421,48553.60262049998,2588703.558415647,48214.85123791104,0.00012556728321233557,0.0042467908918466125,79.47829801141779,0.4786882776387089
2023-01-01 04:10:00,48553.60262049998,48745.57951592987,48553.60262049998,48214.85123791104,2296270.8186578564,48137.053075877775,-0.006976853710252029,0.004473075931355335,-210.8784850038137,0.4265107257960777
2023-01-01 04:15:00,48214.85123791104,48214.85123791104,48214.85123791104,48137.053075877775,1489170.273546881,48103.04768687113,-0.0016135725826338376,0.004342263300487382,-651.3597078581588,0.2754555393669541
2023-01-01 04:20:00,48137.053075877775,48345.97505459562,48135.966866049464,48103.04768687113,4931187.095647089,48561.514443400985,-0.00070642855833003,0.00419776005669579,-493.0183399883681,0.987835196687053
2023-01-01 04:25:00,48103.04768687113,48103.04768687113,48103.04768687113,48561.514443400985,4263558.070518446,48628.905779940265,0.00953092950605261,0.004792940926337268,-261.83589882608067,0.896071974357178
2023-01-01 04:30:00,48561.514443400985,48561.514443400985,48561.514443400985,48628.905779940265,3076601.6724134944,48167.229947308064,0.0013877519536138472,0.004781653223760796,-70.00355719158688,0.6377036364372425
2023-01-01 04:35:00,48628.905779940265,48628.905779940265,48571.44370812803,48167.229947308064,3485717.2002833495,48186.55228216281,-0.009493856076495222,0.005164217576150127,-560.1871346293556,0.8253461172688524
2023-01-01 04:40:00,48167.229947308064,48167.229947308064,48041.3236442083,48186.55228216281,38541479.092495404,48145.02487895866,0.0004011510497050619,0.00516938840805205,-374.6913718876749,7.179401317845047
2023-01-01 04:45:00,48186.55228216281,48244.76360586985,47979.8616918434,48145.02487895866,4457633.006929754,48141.4833863663,-0.000861804823905632,0.004313962377378249,-325.8686016422798,0.8620331210386923
2023-01-01 04:50:00,48145.02487895866,48145.02487895866,47983.91277076441,48141.4833863663,1016684.3777008636,48421.383462397614,-7.355884852622285e-05,0.004310075244207082,-406.02325561791076,0.19934803564898687
2023-01-01 04:55:00,48141.4833863663,48141.4833863663,48141.4833863663,48421.383462397614,7337045.217056246,48617.73990693774,0.0058141140725751495,0.004520717801816973,-132.21915810236533,1.347637277250077
2023-01-01 05:00:00,48421.383462397614,48421.383462397614,48376.23870359183,48617.73990693774,1370057.817988444,48963.60512568855,0.004055159735215197,0.004605052406761398,402.8886690267027,0.25963091337232935
2023-01-01 05:05:00,48617.73990693774,48617.73990693774,48617.73990693774,48963.60512568855,861880.7280348457,49112.17468123134,0.007113971554680409,0.0045744668510561875,826.5520498107726,0.16525673602411728
2023-01-01 05:10:00,48963.60512568855,49089.367785817005,48802.30400643084,49112.17468123134,30109377.959003888,48873.84893355985,0.0030342854690013077,0.004508352605317601,1009.1269943602165,4.549613501251336
2023-01-01 05:15:00,49112.17468123134,49112.17468123134,49075.51778198371,48873.84893355985,1945614.4879738,48903.08804726978,-0.004852681625653443,0.004551270186616071,312.33449015886436,0.30036052070095987
2023-01-01 05:20:00,48873.84893355985,48873.84893355985,48873.84893355985,48903.08804726978,1987700.6763221677,48528.817204568964,0.000598256825438126,0.004510491913210299,274.18226732951734,0.31566147489867574
2023-01-01 05:25:00,48903.08804726978,48903.08804726978,48703.13909218447,48528.817204568964,3768956.8609005385,48275.90837259367,-0.007653317155330686,0.004839473478962351,361.5872572609005,0.6227339523849093
2023-01-01 05:30:00,48528.817204568964,48528.817204568964,48528.817204568964,48275.90837259367,5522797.211152337,48058.80576299387,-0.005211518568630558,0.004918610613232658,89.35609043086151,0.8898245106582235
2023-01-01 05:35:00,48275.90837259367,48323.7811159982,48275.90837259367,48058.80576299387,16093463.302460937,47875.40055437211,-0.004497121171168961,0.004997809328047034,-86.21911596479185,2.30804868121528
2023-01-01 05:40:00,48058.80576299387,48058.80576299387,48058.80576299387,47875.40055437211,2459308.979757546,48074.9254076248,-0.003816266461681206,0.00502998547442545,-266.08283199419384,0.3574493659303078
2023-01-01 05:45:00,47875.40055437211,47875.40055437211,47875.40055437211,48074.9254076248,994471.2864198231,48134.40849711215,0.004167586086848418,0.0051441653170169145,-346.458054772811,0.14623612568494024
2023-01-01 05:50:00,48074.9254076248,48074.9254076248,48074.9254076248,48134.40849711215,12230456.473966775,47752.34566463871,0.0012372996730205532,0.004921472093897181,-483.33140982559416,1.6760574903149474
2023-01-01 05:55:00,48134.40849711215,48134.40849711215,48134.40849711215,47752.34566463871,4243993.519873773,47819.17096432139,-0.007937416172806189,0.005219830002502629,-1211.2594610498345,0.5708205822453642
2023-01-01 06:00:00,47752.34566463871,47977.93094243967,47618.84114081778,47819.17096432139,7244260.061137513,47528.20309382823,0.0013994139712421028,0.005234291449217059,-1293.0037169099523,0.9594343827486944
2023-01-01 06:05:00,47819.17096432139,47819.17096432139,47819.17096432139,47528.20309382823,925983.3541569087,47656.99063780637,-0.006084753554390421,0.004843425829632446,-1345.6458397316164,0.125409563525142
2023-01-01 06:10:00,47528.20309382823,47679.372038157824,47528.20309382823,47656.99063780637,4518637.759710222,47721.445013988996,0.00270970782808444,0.004887460976643753,-1246.0974094634148,0.6060586823826666
2023-01-01 06:15:00,47656.99063780637,47756.217657182664,47656.99063780637,47721.445013988996,4685026.876662918,47563.95834669559,0.0013524642517293017,0.0044798485385102345,-807.3721905799684,0.6233619006563507
2023-01-01 06:20:00,47721.445013988996,47721.445013988996,47607.24633578386,47563.95834669559,4259754.484717046,47638.413177092974,-0.0033001236078924467,0.004518888526017125,-711.9500258980843,0.7342308912968918
2023-01-01 06:25:00,47563.95834669559,47798.5324776606,47563.95834669559,47638.413177092974,1625264.2101861816,48087.5897036967,0.0015653623664935168,0.0045451426657444685,-420.39258590089594,0.2871472876784868
2023-01-01 06:30:00,47638.413177092974,47760.57682402413,47638.413177092974,48087.5897036967,5745557.511249411,47805.96389373677,0.009428872555723888,0.00506148633245136,212.18914932459302,0.974404574177749
2023-01-01 06:35:00,48087.5897036967,48175.32531219716,47947.30873580782,47805.96389373677,6672251.993914547,47577.76650645227,-0.005856517486013235,0.005023187065955706,-268.96151388803264,1.1379802138095811
2023-01-01 06:40:00,47805.96389373677,47805.96389373677,47805.96389373677,47577.76650645227,7524797.217060087,47858.14123277002,-0.004773408351136599,0.0049777514645502315,-556.6419906598749,1.2193849215911297
2023-01-01 06:45:00,47577.76650645227,47604.03090320026,47577.76650645227,47858.14123277002,1523584.6477561407,48093.454001161575,0.005892977895036955,0.004878612048391185,105.79556813131057,0.24557852838978494
2023-01-01 06:50:00,47858.14123277002,47858.14123277002,47858.14123277002,48093.454001161575,5182401.748141257,48295.94190901611,0.004916880646221644,0.004980287217368005,274.28303684018465,1.0453208089312163
2023-01-01 06:55:00,48093.454001161575,48093.454001161575,48000.1468953943,48295.94190901611,22703593.573953543,48241.51525222882,0.004210300799972533,0.005026804580259673,767.7388151878768,3.7867009166055148
2023-01-01 07:00:00,48295.94190901611,48458.22673398089,48129.44976788632,48241.51525222882,1555752.9751119565,48031.78178413476,-0.0011269405800145016,0.005020273149268914,584.5246144224511,0.26041996750748064
2023-01-01 07:05:00,48241.51525222882,48432.78537972074,48241.51525222882,48031.78178413476,1508681.8731414403,48018.06829990436,-0.004347572148127532,0.004828987936970473,310.33677014576097,0.2574102321126823
2023-01-01 07:10:00,48031.78178413476,48031.78178413476,48031.78178413476,48018.06829990436,4611219.862716079,48089.30089523527,-0.0002855085470705454,0.004700126249192337,454.1099532087683,0.7929293870519121
2023-01-01 07:15:00,48018.06829990436,48155.9070920666,47940.28488156325,48089.30089523527,7586711.844458856,48097.23608477841,0.0014834539966501747,0.0046054749167267935,450.88771814229403,1.4075308873257644
2023-01-01 07:20:00,48089.30089523527,48205.26952990851,47991.14758687518,48097.23608477841,14008611.587124856,48038.399497438404,0.00016500945938946465,0.0045150953548183876,9.64638108170766,2.3474642152196594
2023-01-01 07:25:00,48097.23608477841,48097.23608477841,48023.76489287154,48038.399497438404,50240286.94958122,48193.483627410336,-0.0012232841661897753,0.004428419236078965,232.43560370163323,5.959813999970286
2023-01-01 07:30:00,48038.399497438404,48038.399497438404,48033.53961517066,48193.483627410336,1432047.2958066282,47940.252775412955,0.003228336738825055,0.004480450634204101,615.7171209580629,0.18150337648977838
2023-01-01 07:35:00,48193.483627410336,48193.483627410336,48193.483627410336,47940.252775412955,5574332.291944263,47891.4824886184,-0.005254462490305478,0.004262942924487912,82.11154264293145,0.7006065223976775
2023-01-01 07:40:00,47940.252775412955,48064.880297970216,47940.252775412955,47891.4824886184,6743719.837170185,48009.59189391836,-0.001017313926629293,0.004261556509160898,-201.97151254317578,0.8502547562694764
2023-01-01 07:45:00,47891.4824886184,48053.19330217905,47891.4824886184,48009.59189391836,3114358.5733469543,47811.12174899376,0.0024661881228678073,0.004032883298125078,-286.35001509774884,0.3873180637701994
2023-01-01 07:50:00,48009.59189391836,48009.59189391836,48009.59189391836,47811.12174899376,748376.0109031054,47709.16095748855,-0.004133968590342096,0.004125838344505495,-430.3935032350564,0.09530639836011422
2023-01-01 07:55:00,47811.12174899376,47841.22804655822,47811.12174899376,47709.16095748855,7861597.0455676885,47765.0030380778,-0.0021325747603350154,0.004146789678404932,-322.6208266462054,0.981332502445877
2023-01-01 08:00:00,47709.16095748855,47834.03896919215,47568.096734301944,47765.0030380778,951597.9836535207,47811.1394756287,0.0011704687206510744,0.0040797539506149255,-253.06526182655944,0.12128853581665391
2023-01-01 08:05:00,47765.0030380778,47901.701984027706,47765.0030380778,47811.1394756287,4852138.413112689,47604.629433782335,0.0009659046292558315,0.00407153429824501,-278.16141960657114,0.6059809356580523
2023-01-01 08:10:00,47811.1394756287,47811.1394756287,47773.647895266055,47604.629433782335,3976892.069337223,47623.2449190829,-0.004319287181005826,0.0035575339772826956,-492.60665099607286,0.5022185889789037
2023-01-01 08:15:00,47604.629433782335,47616.77106266582,47604.629433782335,47623.2449190829,1046469.3289397218,47713.2022190289,0.0003910435922300781,0.003329272643669285,-415.1545783555048,0.1370197982988669
2023-01-01 08:20:00,47623.2449190829,47793.52597754351,47579.93414058468,47713.2022190289,5835658.7027344,47976.35275414677,0.0018889368017414032,0.0031759066509572673,-480.28140838143736,0.7726379857768876
2023-01-01 08:25:00,47713.2022190289,47713.2022190289,47526.41323291153,47976.35275414677,9894478.351038788,47650.672631543726,0.005515256215876452,0.0031408681661533135,36.09997873381508,1.2412400408839803
